1748659528 6.38
1748658816 993.13
1748658816 269.81
1748658025 872.62
1748657788 27.47
1748656364 918.15
1748655810 417.95
1748650352 757.68
1748649640 921.90
1748649482 199.16
1748648691 702.29
1748644261 776.15
1748642600 585.38
1748641651 936.34
1748640939 218.30
1748640464 791.80
1748639911 185.19
1748639040 937.04
1748638328 951.93
1748636984 721.40
1748632475 202.25
1748630735 703.02
1748630023 860.47
1748629152 224.31
1748626067 985.50
1748625751 68.42
1748625514 516.16
1748624485 6.35
1748623694 265.42
1748622745 677.18
1748621875 255.07
1748621242 437.48
1748620530 635.79
1748620055 279.52
1748619502 364.42
1748618711 880.76
1748618553 53.25
1748616021 854.49
1748613648 375.01
1748613648 738.73
1748611829 499.59
1748611512 986.91
1748608585 67.87
1748608111 780.63
1748606924 57.65
1748605975 313.30
1748601071 407.03
1748600833 734.98
1748599805 205.33
1748595850 210.88
1748593872 336.41
1748593714 438.98
1748592686 419.35
1748591815 288.19
1748591578 893.19
1748591341 732.99
1748590708 161.75
1748588493 834.35
1748587702 218.27
1748587465 328.01
1748585408 169.96
1748585012 108.52
1748583193 855.89
1748582481 467.48
1748580820 683.31
1748579396 585.35
1748578130 278.79
1748577577 398.85
1748574650 2.99
1748569824 174.47
1748569587 445.17
1748569113 171.85
1748567768 22.68
1748567214 820.67
1748566423 644.12
1748566186 109.07
1748563575 143.53
1748561598 153.54
1748561202 480.85
1748560728 260.35
1748554637 896.48
1748552263 661.70
1748548704 426.50
1748543799 861.75
1748541426 493.51
1748539369 731.25
1748537550 499.62
1748536601 731.99
1748536601 912.53
1748534307 911.74
1748534307 504.84
1748534228 699.58
1748533041 992.00
1748532725 591.48
1748532250 626.58
1748532171 116.31
1748530273 412.55
1748530114 203.96
1748528849 490.65
1748526238 36.65
1748523786 728.97
1748522125 792.02
1748519356 249.12
1748519356 589.40
1748518011 944.27
1748517537 641.53
1748516825 84.93
1748516350 431.23
1748516113 671.90
1748515401 675.19
1748514689 150.49
1748514135 791.31
1748513107 23.83
1748510971 69.37
1748510655 612.96
1748506620 914.27
1748505671 765.16
1748505197 454.66
1748504722 319.83
1748503931 246.07
1748503456 134.01
1748502428 107.33
